"elev","cid","lat","long","burn","cht","n","dist"
1679.36542633887,153,42.5206991556873,-112.102367824676,1,0.00379203076171875,14,39.0512483798016
1677.70170306494,154,42.5206447626924,-112.103340810095,1,0.015390228515625,16,18.0277563785469
1677.64281261426,155,42.5206453486916,-112.103279949051,1,0.329851115722656,24,15.8113883021672
1677.58070622949,156,42.5206459346585,-112.103219088005,1,0.150325755371094,162,15
1677.50629174854,157,42.5206465205931,-112.103158226958,1,0.0356356484375,63,14.9999999981374
1677.43520157959,158,42.5206471064954,-112.103097365908,1,0.0328655063476562,23,15
1677.43843718994,159,42.5206476923653,-112.103036504857,1,0.0391225209960938,13,15.0000000009313
1677.49696555615,160,42.520648278203,-112.102975643804,1,0.00344965771484375,4,14.9999999990687
1677.50334266162,161,42.5206488640083,-112.102914782749,1,0.00363573291015625,7,14.9999999990687
1677.46942650781,162,42.5206494497813,-112.102853921693,1,0.00743724267578125,10,15
1677.49266329932,163,42.520650035522,-112.102793060634,1,0.0363598637695313,24,14.999999997206
1677.59075555176,164,42.5206506212304,-112.102732199574,1,0.01637596484375,8,15.811388299627
1677.78165502637,165,42.5206512069065,-112.102671338512,1,0.005894845703125,22,18.0277563768679
1677.88508370215,166,42.5206517925502,-112.102610477448,1,0.003648025390625,15,21.2132034358845
1678.0681102876,167,42.5206523781616,-112.102549616382,1,0.00114292041015625,0,24.9999999999069
1678.2833990498,168,42.5206529637408,-112.102488755315,1,0.0036677958984375,6,28.2842712476265
1678.47091285645,169,42.5206535492876,-112.102427894245,1,0.0021402490234375,3,32.015621188746
1678.52150720459,170,42.5206541348021,-112.102367033174,1,0.00261451416015625,4,36.0555127560606
1676.61473954932,171,42.5205997418216,-112.103340017896,1,0.127815795898438,31,14.1421356236898
1676.55722306885,172,42.5206003278198,-112.103279156896,1,0.079923244140625,28,11.1803398880196
1676.49299953174,173,42.5206009137858,-112.103218295894,1,0.108309669433594,31,10.0000000009313
1676.44661055029,174,42.5206014997195,-112.10315743489,1,0.0692771279296875,31,9.99999999906868
1676.4686909043,175,42.5206020856208,-112.103096573884,1,0.0307551166992188,28,9.99999999906868
1676.5624988667,176,42.5206026714899,-112.103035712877,1,0.0720902143554688,50,10
1676.67031195996,177,42.5206032573266,-112.102974851868,1,0.0033235869140625,10,9.99999999906868
1676.70143201172,178,42.520603843131,-112.102913990856,1,0.0055560634765625,15,9.99999999906868
1676.70510155322,179,42.5206044289031,-112.102853129843,1,0.0122900395507812,20,9.99999999906868
