"elev","cid","lat","long","burn","n","cht","dist","confidence","density1","density2","rough1","rough2"
1584.06787441309,165,42.4681955303496,-112.087733737053,1,44,0.0248150390625,15.0000000015134,0.4887806509444,-0.425361982054652,-0.371820488622421,-0.617409494907898,-0.416598610569672
1584.44030095068,166,42.4681961074888,-112.087672926526,1,76,0.039565794921875,10.0000000026193,0.270855577416024,-0.242326797977005,-0.193562661380307,-0.610606877054706,-0.478634624653862
1585.02277615625,167,42.4681966845957,-112.087612115997,1,44,0.0193101225585938,5.00000000110595,0.706102090992179,-0.620731549579218,-0.637941368902878,-0.405920561311986,-0.331891601411297
1585.70321334473,168,42.4681972616704,-112.087551305466,0,40,0.181484687011719,0,0.392280528998123,-0.428814690229593,-0.523116045843515,0.029117151897877,0.0538358763947843
1586.35397737939,169,42.4681978387129,-112.087490494933,0,44,0.3227186328125,0,-0.157417813306399,0.346621340562525,0.102849210355109,0.121585222648275,0.0296945682816729
1587.18344999268,170,42.4681984157231,-112.087429684399,0,36,0.146755347167969,0,0.493253441165296,0.139754714410503,-0.0725643221787697,-0.168639035052963,-0.204653695983879
1587.61429030029,171,42.468198992701,-112.087368873862,0,44,0.165458982910156,0,0.280075896281696,0.0979459228245902,0.0777088331353793,0.156921959585336,-0.296455657653372
1587.40186268848,172,42.4681995696467,-112.087308063324,0,56,0.25981897265625,0,-0.169613856595953,0.605597433438012,0.494684429863412,0.0988781307718927,-0.0618431190995063
1587.12084044727,173,42.4682001465601,-112.087247252785,0,54,0.183543301757812,0,0.15110780807273,0.49430217171407,0.3143494206715,0.109229734353569,0.140396329909565
1586.8364786167,174,42.4682007234412,-112.087186442243,0,32,0.182981375,0,0.345725601057821,0.0765948580456077,-0.0678495674653806,-0.228484801274534,-0.257642478498595
1586.52956573486,175,42.4682013002902,-112.0871256317,0,30,0.264552524902344,0,-0.291268061115366,0.819260322104102,0.531416179738246,0.287060728814171,-0.106962003316034
1586.13806530225,176,42.4682018771068,-112.087064821154,0,35,0.349316836914063,0,-0.382004913300448,0.614953066154969,0.40191857986083,0.407559514370121,0.129965106048605
1585.81117616211,177,42.4682024538912,-112.087004010607,0,47,0.15984925,0,0.199692544866764,-0.0946129334277798,-0.107776167635302,0.346064559937348,-0.184165441040502
1585.43811345996,178,42.4682030306433,-112.086943200059,0,27,0.217457960449219,0,0.554063885696644,-0.318249035723983,-0.383335897189434,-0.0898300993611052,-0.229138856920518
1585.0304042002,179,42.4682036073632,-112.086882389508,0,54,0.119429446289063,0,0.36889277413245,-0.0979134007264547,-0.121675105130319,0.110995340216749,-0.25082344591509
1584.7558822124,180,42.4682041840508,-112.086821578956,0,28,0.290971294433594,0,-0.466803019106425,0.360098966816121,0.25796663292628,0.414512077169324,0.327485057576828
1582.65129308301,181,42.4681481999544,-112.087976199408,1,29,0.0304722626953125,22.360679775076,0.392022828616034,-0.63155501414093,-0.710713719982201,-0.340022891702895,-0.216457164342296
1583.04967255518,182,42.4681487772218,-112.087915388931,1,30,0.0377595361328125,20.6155281282154,0.614534330019037,-0.677648093782521,-0.780765062332322,-0.239008495136658,-0.244881718158814
1583.35280023242,183,42.4681493544569,-112.087854578453,1,74,0.0571688779296875,18.0277563795155,0.194788935589152,-0.484284946108367,-0.503879697175337,-0.372131647163329,-0.281450660034902
1583.40445953076,184,42.4681499316597,-112.087793767973,1,69,0.153113606445312,14.1421356261593,0.000501863165255308,-0.115920911166309,-0.0539792721675129,-0.462677362672167,-0.408938742397798
1583.42367108447,185,42.4681505088302,-112.087732957491,1,107,0.0615506708984375,11.1803398897116,0.0628417761980962,-0.00840151042070328,0.0872454394732381,-0.869945321367556,-0.654151060118275
1583.81306746875,186,42.4681510859685,-112.087672147007,1,35,0.0155867236328125,10.0000000005821,0.694796437511581,-0.626654581406779,-0.630462019508104,-0.244242382036533,-0.0777097407940422
1584.38505240088,187,42.4681516630746,-112.087611336521,1,12,0.00721766552734375,4.99999999906868,1.07300019567281,-0.748251954502956,-0.760447782049981,-0.179923093303027,-0.0200006946379973
1584.8838436543,188,42.4681522401484,-112.087550526034,0,57,0.176577408203125,0,-0.0701754330675863,0.864277661969057,0.594602734619388,0.109452424867447,-0.0411479497491022
1585.33982405566,189,42.4681528171899,-112.087489715545,0,45,0.206555150390625,0,0.118072794481683,0.348178218957548,0.177307715127493,-0.0449688479065034,-0.133929524208617
1585.86452962598,190,42.4681533941992,-112.087428905054,0,38,0.236556476074219,0,-0.171471459527296,0.842392317888462,0.486469100533188,0.156469320496387,-0.1479871388546
1585.99778361768,191,42.4681539711762,-112.087368094561,0,45,0.1658273046875,0,0.297497446138414,0.660198767334324,0.3041060992518,-0.0181434661268067,-0.16962739269605
1585.85141647021,192,42.468154548121,-112.087307284067,0,50,0.0900006948242188,0,0.507557790001118,0.372829751035205,0.0537739188217667,-0.142963726060493,-0.399528350760696
1585.54825956689,193,42.4681551250335,-112.087246473571,0,60,0.0913647578125,0,0.424565336311559,0.52995813392334,0.229268396695416,-0.581892667327484,-0.712558538168097
1585.29047377686,194,42.4681557019138,-112.087185663073,0,61,0.114782563476563,0,0.242873027780201,0.298464391683251,0.207122997047186,-0.221777198040597,-0.28593484409359
1585.01655885156,195,42.4681562787618,-112.087124852573,0,47,0.146052788085937,0,0.287062101917518,0.398531170665226,0.244036562608274,-0.199333623272304,-0.390773588185208
1584.78454793359,196,42.4681568555775,-112.087064042071,0,55,0.0851042734375,0,0.866112426466819,-0.245229428268834,-0.245696441444046,-0.399228381458084,-0.621168260063314
1584.56779906445,197,42.468157432361,-112.087003231568,0,20,0.0656417583007813,0,1.60645885014449,-0.63364042689884,-0.689848502015261,0.0132963930123119,-0.115934202235811
1584.24159600977,198,42.4681580091122,-112.086942421063,0,66,0.0754376889648437,0,0.727542945332479,-0.00419621527252216,-0.0107818576144124,-0.39366796428249,-0.525568389815958
1583.91243854541,199,42.4681585858312,-112.086881610556,0,58,0.108365069335937,0,0.234351877129454,0.0708154496862222,0.0430274909825722,0.00942726905063603,-0.413955765531803
1583.685188021,200,42.4681591625179,-112.086820800047,0,47,0.253830935546875,0,-0.421716861643734,0.359174031681071,0.319898535040982,0.243381634076388,0.318771667667273
1583.03487775195,201,42.4681031784384,-112.087975419673,1,76,0.0345288559570313,18.0277563776751,-0.0589255335362421,-0.349619273642894,-0.32222278831933,-0.683337598887219,-0.4436651193963
1583.1200116167,202,42.4681037557048,-112.08791460924,1,45,0.0305695883789062,15.8113882998295,0.759261085630989,-0.712478221049782,-0.779684130718159,-0.307290520325636,-0.0779494468696233
1583.04135926709,203,42.468104332939,-112.087853798805,1,62,0.0383009975585938,14.1421356245953,0.257302423672739,-0.436933724885559,-0.357200514946989,-0.17630923865263,-0.20182329486045
1582.76864897705,204,42.4681049101409,-112.087792988368,1,55,0.198019994628906,11.1803398885402,-0.127562143951173,0.151911004756884,0.115335962999365,-0.0885351952618894,-0.149970166486895
