"id","type","transect","area","height","lat","long","y","ht_true","z","cellid"
"DAKAS11547","segment",0,0.044299999946816,0.125,42.4680290223764,-112.087196547065,1,NA,101,254
"DAKAS11548","segment",0,1.05089999968186,1.2825927734375,42.4680325372143,-112.0868259686,1,NA,101,260
"DAKAS11549","segment",0,0.059900000082052,0.1728515625,42.4680285492855,-112.087236923596,1,NA,101,253
"DAKAS11550","segment",0,0.190499999784151,0.167236328125,42.4680237726785,-112.087730823842,1,NA,101,245
"DAKAS11551","segment",0,0.220700000001671,0.1640625,42.4680282077154,-112.087263435361,1,NA,101,253
"DAKAS11552","segment",0,0.052700000079312,0.15087890625,42.4680320687881,-112.086856370678,1,NA,101,259
"DAKAS11554","segment",0,0.068600000040533,0.1046142578125,42.4680220503273,-112.087893306,1,NA,101,242
"DAKAS11555","segment",0,1.64179999982662,1.111572265625,42.4680221934814,-112.087878225032,1,NA,101,243
"DAKAS11556","segment",0,0.146999999909895,0.4578857421875,42.4680242055096,-112.087666240121,1,NA,101,246
"DAKAS11557","segment",0,0.13990000017111,0.143310546875,42.4680245760125,-112.087627199868,1,NA,101,247
"DAKAS11558","segment",0,0.151200000162135,0.2947998046875,42.4680277114811,-112.087296756329,1,NA,101,252
"DAKAS11559","segment",0,0.119900000272537,0.148681640625,42.4680286841252,-112.087194230038,1,NA,101,254
"DAKAS11560","segment",0,0.091400000135764,0.2105712890625,42.468031623422,-112.086884340339,1,NA,101,259
"DAKAS11561","segment",0,0.061899999945126,0.215087890625,42.4680214638476,-112.087945601345,1,NA,101,241
"DAKAS11562","segment",0,0.050300000031712,0.1773681640625,42.4680271968149,-112.087341511204,1,NA,101,251
"DAKAS11563","segment",0,0.157999999817548,0.202880859375,42.4680314849358,-112.086889446854,1,NA,101,259
"DAKAS11564","segment",0,0.109899999941263,0.215576171875,42.4680208888899,-112.087996680482,1,NA,101,241
"DAKAS11565","segment",0,0.12989999995898,0.1046142578125,42.4680256216075,-112.087498035535,1,NA,101,249
"DAKAS11566","segment",0,0.116100000123879,0.1522216796875,42.4680265782763,-112.087397211945,1,NA,101,250
"DAKAS11567","segment",0,0.108900000021094,0.3582763671875,42.4680266417434,-112.087390522804,1,NA,101,251
"DAKAS11568","segment",0,0.20649999960915,0.1776123046875,42.468027259001,-112.087306479754,1,NA,101,252
"DAKAS11569","segment",0,0.557200000254852,0.186767578125,42.4680321386476,-112.086792023942,1,NA,101,260
"DAKAS11570","segment",0,0.282799999862618,0.2646484375,42.4680215435427,-112.087899257618,1,NA,101,242
"DAKAS11571","segment",0,0.077999999972235,0.1962890625,42.4680244512748,-112.087592895029,1,NA,101,247
"DAKAS11572","segment",0,0.053199999951175,0.1064453125,42.468026001192,-112.087429558385,1,NA,101,250
"DAKAS11573","segment",0,0.038800000105766,0.1531982421875,42.4680209905418,-112.087948025962,1,NA,101,241
"DAKAS11574","segment",0,0.146600000042781,0.3768310546875,42.4680255418379,-112.087458987486,1,NA,101,249
"DAKAS11575","segment",0,0.06739999995807,0.106201171875,42.4680280145967,-112.087198354235,1,NA,101,254
"DAKAS11576","segment",0,0.062299999943207,0.121826171875,42.4680293655366,-112.087055936331,1,NA,101,256
"DAKAS11577","segment",0,0.004299999995055,0.1328125,42.4680298281149,-112.087007166407,1,NA,101,257
"DAKAS11578","segment",0,0.085500000038337,0.2197265625,42.4680309781263,-112.086885910504,1,NA,101,259
"DAKAS11579","segment",0,0.448499999520209,0.2987060546875,42.4680310934664,-112.086873748427,1,NA,101,259
"DAKAS11580","segment",0,0.061399999882269,0.1065673828125,42.4680273683895,-112.0872474859,1,NA,101,253
"DAKAS11581","segment",0,0.045100000067578,0.201171875,42.4680274595386,-112.087237877861,1,NA,101,253
"DAKAS11582","segment",0,0.336300000449228,0.298828125,42.4680232519842,-112.087671819084,1,NA,101,246
"DAKAS11583","segment",0,0.087399999964873,0.12646484375,42.4680208231836,-112.087918221092,1,NA,101,242
"DAKAS11584","segment",0,0.230500000267966,0.2000732421875,42.468020966341,-112.087903140125,1,NA,101,242
"DAKAS11585","segment",0,0.173999999940861,0.352783203125,42.4680226575254,-112.08772496578,1,NA,101,245
"DAKAS11586","segment",0,0.026799999981449,0.2056884765625,42.4680263136927,-112.087339671307,1,NA,101,251
"DAKAS11587","segment",0,0.097699999972974,0.1746826171875,42.4680298659049,-112.086965201012,1,NA,101,258
"DAKAS11588","segment",0,0.080300000001444,0.146484375,42.4680298912817,-112.086962525355,1,NA,101,258
"DAKAS11589","segment",0,0.056500000031519,0.181396484375,42.4680214858489,-112.08783892283,1,NA,101,243
"DAKAS11590","segment",0,0.064199999994344,0.3060302734375,42.4680261717246,-112.087345142682,1,NA,101,251
"DAKAS11591","segment",0,0.040899999934481,0.1241455078125,42.4680301438191,-112.08692640243,1,NA,101,258
"DAKAS11592","segment",0,0.191999999947257,0.1365966796875,42.4680251146725,-112.087447059302,1,NA,101,250
"DAKAS11593","segment",0,0.038099999999758,0.17529296875,42.4680229864593,-112.087661839949,1,NA,101,246
"DAKAS11594","segment",0,0.202000000022963,0.1505126953125,42.4680251746487,-112.087431247047,1,NA,101,250
"DAKAS11595","segment",0,0.051899999999478,0.1513671875,42.4680299452778,-112.086928345246,1,NA,101,258
"DAKAS11596","segment",0,0.055800000024647,0.1468505859375,42.4680210714164,-112.087854120741,1,NA,101,243
"DAKAS11597","segment",0,0.358400000200163,0.3597412109375,42.4680219764535,-112.087758770102,1,NA,101,245
"DAKAS11598","segment",0,0.054000000094675,0.135986328125,42.4680236962671,-112.087577555228,1,NA,101,248
"DAKAS11599","segment",0,1.31380000035369,1.3348388671875,42.46802773151,-112.087152247504,1,NA,101,255
"DAKAS11600","segment",0,0.077799999991839,0.13623046875,42.4680199076934,-112.087967226439,1,NA,101,241
"DAKAS11601","segment",0,0.196900000044479,0.280517578125,42.4680199538755,-112.087962361611,1,NA,101,241
"DAKAS11602","segment",0,0.213799999985895,0.1788330078125,42.4680302092613,-112.086881518135,1,NA,101,259
"DAKAS11603","segment",0,0.044000000027154,0.1151123046875,42.468030644085,-112.086835667106,1,NA,101,260
"DAKAS11604","segment",0,0.08810000012727,0.1448974609375,42.4680260133983,-112.087304876866,1,NA,101,252
"DAKAS11605","segment",0,0.511199999854398,0.470947265625,42.4680261737825,-112.087287971582,1,NA,101,252
"DAKAS11606","segment",0,0.31999999978143,0.4232177734375,42.4680261725843,-112.087278605227,1,NA,101,252
"DAKAS11607","segment",0,0.079500000146254,0.1058349609375,42.4680270759889,-112.087183376183,1,NA,101,254
"DAKAS11608","segment",0,0.017199999954755,0.141845703125,42.4680301339756,-112.086851471574,1,NA,101,259
"DAKAS11610","segment",0,0.056100000116203,0.2230224609375,42.4680191769177,-112.087996772473,1,NA,101,241
"DAKAS11611","segment",0,1.33459999974002,1.2528076171875,42.4680218563641,-112.087714490807,1,NA,101,245
"DAKAS11612","segment",0,0.012500000011642,0.1192626953125,42.46802987892,-112.086859373808,1,NA,101,259
"DAKAS11613","segment",0,0.070499999996173,0.1043701171875,42.4680244023427,-112.087427219535,1,NA,101,250
"DAKAS11614","segment",0,0.098399999923458,0.161376953125,42.4680255874139,-112.087302315038,1,NA,101,252
"DAKAS11615","segment",0,0.025800000036725,0.1373291015625,42.468029139504,-112.086927844741,1,NA,101,258
"DAKAS11616","segment",0,0.235300000114876,0.2403564453125,42.4680214153992,-112.087732485996,1,NA,101,245
"DAKAS11617","segment",0,0.026500000025408,0.109130859375,42.4680271160943,-112.087131679572,1,NA,101,255
"DAKAS11618","segment",0,0.037000000029366,0.1595458984375,42.4680278267294,-112.087056761188,1,NA,101,256
"DAKAS11619","segment",0,0.097899999993388,0.632568359375,42.468018764789,-112.088002239166,1,NA,101,241
"DAKAS11620","segment",0,1.20549999989271,1.53173828125,42.468023606012,-112.087492161888,1,NA,101,249
"DAKAS11621","segment",0,0.103300000025229,0.218994140625,42.4680237340822,-112.087469174012,1,NA,101,249
"DAKAS11622","segment",0,0.110600000014529,0.1048583984375,42.4680241552932,-112.087424782444,1,NA,101,250
"DAKAS11623","segment",0,0.01230000000669,0.102294921875,42.4680208463006,-112.087763981083,1,NA,101,244
"DAKAS11624","segment",0,0.113499999940359,0.2493896484375,42.46802531378,-112.087293187248,1,NA,101,252
"DAKAS11625","segment",0,0.027300000051582,0.11767578125,42.4680289200519,-112.086913000776,1,NA,101,258
"DAKAS11626","segment",0,0.055000000054861,0.1171875,42.4680239302018,-112.087429522536,1,NA,101,250
"DAKAS11627","segment",0,1.7462000000487,1.2791748046875,42.4680249387347,-112.087323226012,1,NA,101,252
"DAKAS11628","segment",0,0.088000000037027,0.1553955078125,42.4680295624148,-112.086835770032,1,NA,101,260
"DAKAS11629","segment",0,0.072399999962727,0.1934814453125,42.4680220005441,-112.087623384416,1,NA,101,247
"DAKAS11630","segment",0,0.059199999996054,0.1240234375,42.4680273915107,-112.087055172328,1,NA,101,256
"DAKAS11631","segment",0,0.065899999971407,0.1317138671875,42.4680286165474,-112.086926011082,1,NA,101,258
"DAKAS11632","segment",0,0.05820000003223,0.12939453125,42.4680221886571,-112.087594072263,1,NA,101,247
"DAKAS11633","segment",0,0.068699999832461,0.1536865234375,42.4680280039782,-112.086981103729,1,NA,101,257
"DAKAS11634","segment",0,0.022100000000137,0.16796875,42.4680293950156,-112.086834429088,1,NA,101,260
"DAKAS11635","segment",0,0.093800000014198,0.2493896484375,42.4680213749311,-112.087670326896,1,NA,101,246
"DAKAS11636","segment",0,0.064000000050328,0.1259765625,42.4680285229696,-112.086916886409,1,NA,101,258
"DAKAS11637","segment",0,0.048500000000786,0.2296142578125,42.4680286693791,-112.086891952595,1,NA,101,259
"DAKAS11638","segment",0,0.073300000127347,0.1690673828125,42.468025696552,-112.087195881303,1,NA,101,254
"DAKAS11639","segment",0,0.031300000050578,0.1636962890625,42.4680184958911,-112.087945185022,1,NA,101,241
"DAKAS11640","segment",0,0.110000000018772,0.215087890625,42.4680285573442,-112.086884773854,1,NA,101,259
"DAKAS11641","segment",0,0.057999999966341,0.100830078125,42.4680287811025,-112.086861179426,1,NA,101,259
"DAKAS11642","segment",0,0.825300000085008,1.016845703125,42.468028943728,-112.086844030898,1,NA,101,260
"DAKAS11643","segment",0,2.44860000208246,1.722412109375,42.468029335864,-112.086802679837,1,NA,101,260
"DAKAS11644","segment",0,0.297400000365087,0.1844482421875,42.4680228798417,-112.087473781571,1,NA,101,249
"DAKAS11645","segment",0,0.194300000053772,0.1649169921875,42.4680244110849,-112.087302902881,1,NA,101,252
"DAKAS11646","segment",0,0.070600000039121,0.1534423828125,42.4680281511879,-112.086908608408,1,NA,101,259
"DAKAS11647","segment",0,0.056099999963408,0.1356201171875,42.4680234360011,-112.087396184427,1,NA,101,251
"DAKAS11648","segment",0,0.058999999979278,0.2041015625,42.4680234833129,-112.087391197977,1,NA,101,251
"DAKAS11649","segment",0,0.210899999980029,0.293212890625,42.4680202159746,-112.08772601827,1,NA,101,245
"DAKAS11650","segment",0,0.414999999871725,0.6822509765625,42.4680263273309,-112.08708191487,1,NA,101,256
"DAKAS11651","segment",0,0.072600000093189,0.194580078125,42.4680281810242,-112.086886470313,1,NA,101,259
"DAKAS11653","segment",0,0.449599999327802,0.671875,42.4680197715558,-112.08776335427,1,NA,101,244
"DAKAS11654","segment",0,0.346899999552988,1.021240234375,42.468025202443,-112.087191007123,1,NA,101,254
"DAKAS11655","segment",0,0.367700000539116,0.332275390625,42.4680265418378,-112.087049805433,1,NA,101,256
"DAKAS11656","segment",0,0.872499999251886,1.05029296875,42.4680272939454,-112.0869705087,1,NA,101,258
"DAKAS11657","segment",0,0.016200000005483,0.107177734375,42.4680187522286,-112.087861257381,1,NA,101,243
"DAKAS11658","segment",0,0.082000000040352,0.152099609375,42.4680221411146,-112.087504178959,1,NA,101,249
"DAKAS11659","segment",0,0.395200000181831,0.4857177734375,42.4680234982039,-112.08736115298,1,NA,101,251
"DAKAS11660","segment",0,0.024500000009539,0.1131591796875,42.4680186471779,-112.087862836891,1,NA,101,243
"DAKAS11661","segment",0,0.31540000001587,0.89013671875,42.4680192105311,-112.087803485986,1,NA,101,244
"DAKAS11662","segment",0,0.064799999976458,0.2423095703125,42.4680231023697,-112.087393380915,1,NA,101,251
"DAKAS11663","segment",0,0.386100000438091,0.6722412109375,42.4680264286592,-112.087042748313,1,NA,101,256
"DAKAS11664","segment",0,0.111200000216741,0.194091796875,42.4680286040699,-112.08681337156,1,NA,101,260
"DAKAS11665","segment",0,0.422600000192688,0.2796630859375,42.4680207491909,-112.0876318776,1,NA,101,247
"DAKAS11666","segment",0,0.093699999879391,0.113037109375,42.4680228126921,-112.087414419743,1,NA,101,250
"DAKAS11667","segment",0,0.043799999965813,0.1060791015625,42.4680268565578,-112.086988139036,1,NA,101,257
"DAKAS11668","segment",0,0.047100000047067,0.1163330078125,42.4680171555604,-112.088000994888,1,NA,101,241
"DAKAS11669","segment",0,0.103400000029069,0.17822265625,42.4680207687962,-112.087620322072,1,NA,101,247
"DAKAS11670","segment",0,0.093399999906069,0.164794921875,42.4680221814239,-112.087471458307,1,NA,101,249
"DAKAS11671","segment",0,0.070800000003146,0.1331787109375,42.4680239861668,-112.08728124348,1,NA,101,252
"DAKAS11672","segment",0,0.060000000012224,0.1707763671875,42.4680206510526,-112.087623239411,1,NA,101,247
"DAKAS11673","segment",0,0.104699999823424,0.12890625,42.46802320842,-112.08735372788,1,NA,101,251
"DAKAS11674","segment",0,0.077200000057928,0.174560546875,42.4680273281875,-112.086919420192,1,NA,101,258
"DAKAS11675","segment",0,0.128600000037295,0.1180419921875,42.4680278772117,-112.086861528709,1,NA,101,259
"DAKAS11676","segment",0,0.013999999995576,0.1083984375,42.46802791758,-112.086857271982,1,NA,101,259
"DAKAS11677","segment",0,0.038400000023103,0.15869140625,42.4680176012525,-112.087925585377,1,NA,101,242
"DAKAS11678","segment",0,0.048899999987043,0.2967529296875,42.468023086029,-112.087347643727,1,NA,101,251
"DAKAS11679","segment",0,0.904800000407704,0.6461181640625,42.4680256877392,-112.087073388952,1,NA,101,256
"DAKAS11680","segment",0,0.066300000042247,0.174072265625,42.4680274272308,-112.086889984852,1,NA,101,259
"DAKAS11682","segment",0,0.289299999921241,0.56005859375,42.4680252953873,-112.087095764054,1,NA,101,255
"DAKAS11683","segment",0,0.081199999909586,0.1153564453125,42.4680265619953,-112.086962224467,1,NA,101,258
"DAKAS11684","segment",0,0.163800000178526,0.3377685546875,42.4680275747084,-112.08685544144,1,NA,101,259
"DAKAS11685","segment",0,0.07340000001841,0.181640625,42.4680176543812,-112.087891526902,1,NA,101,242
"DAKAS11686","segment",0,0.92579999982263,0.5103759765625,42.4680208310057,-112.087556826703,1,NA,101,248
"DAKAS11687","segment",0,0.049399999921661,0.177734375,42.4680226508912,-112.087365030816,1,NA,101,251
"DAKAS11688","segment",0,0.078000000066822,0.24072265625,42.4680196860439,-112.087667986481,1,NA,101,246
"DAKAS11689","segment",0,0.0635999998849,0.1297607421875,42.4680233985569,-112.087276732603,1,NA,101,252
"DAKAS11690","segment",0,0.093000000022585,0.1524658203125,42.4680239673755,-112.087216773579,1,NA,101,253
"DAKAS11691","segment",0,0.041499999992084,0.168701171875,42.4680270359164,-112.086893262381,1,NA,101,259
"DAKAS11692","segment",0,0.028899999977511,0.20361328125,42.4680164202064,-112.088002563481,1,NA,101,241
"DAKAS11693","segment",0,0.03540000009798,0.1781005859375,42.4680171914451,-112.087921320855,1,NA,101,242
"DAKAS11694","segment",0,0.07120000001305,1.0667724609375,42.4680257001096,-112.08702461124,1,NA,101,257
"DAKAS11695","segment",0,0.041300000002593,0.1767578125,42.4680268432188,-112.08690408507,1,NA,101,259
"DAKAS11696","segment",0,0.115500000077191,0.163330078125,42.4680186979602,-112.087753117861,1,NA,101,245
"DAKAS11697","segment",0,0.015499999978601,0.1019287109375,42.4680220876633,-112.087395917806,1,NA,101,251
"DAKAS11698","segment",0,0.189199999934317,1.0416259765625,42.468024246475,-112.087168365406,1,NA,101,254
"DAKAS11699","segment",0,0.63669999960166,0.3079833984375,42.4680206993466,-112.087532739565,1,NA,101,248
"DAKAS11700","segment",0,0.254399999728776,0.31005859375,42.4680213121521,-112.08746815896,1,NA,101,249
"DAKAS11701","segment",0,0.187299999977768,0.16796875,42.4680262824949,-112.086944216805,1,NA,101,258
"DAKAS11702","segment",0,0.102799999976014,0.1925048828125,42.4680264924241,-112.086922081827,1,NA,101,258
"DAKAS11703","segment",0,0.128699999990204,0.120849609375,42.4680174789272,-112.087862573378,1,NA,101,243
"DAKAS11704","segment",0,0.103200000056859,0.1011962890625,42.468019719459,-112.087626507581,1,NA,101,247
"DAKAS11705","segment",0,0.193099999990409,0.24560546875,42.468020020699,-112.087594764573,1,NA,101,247
"DAKAS11706","segment",0,0.133299999943119,0.3131103515625,42.4680222952577,-112.087345562147,1,NA,101,251
"DAKAS11707","segment",0,0.387199999763652,0.3448486328125,42.4680233037127,-112.087239265624,1,NA,101,253
"DAKAS11708","segment",0,0.0111000000079,0.1483154296875,42.4680166881225,-112.08792690761,1,NA,101,242
"DAKAS11709","segment",0,1.02600000117127,1.3963623046875,42.4680213085993,-112.087440059896,1,NA,101,250
"DAKAS11710","segment",0,0.01650000000518,0.1123046875,42.4680217424924,-112.087394330502,1,NA,101,251
"DAKAS11711","segment",0,0.183600000437764,0.3140869140625,42.4680234144258,-112.087218102056,1,NA,101,253
"DAKAS11712","segment",0,0.09340000003067,0.1202392578125,42.468016676586,-112.087918635844,1,NA,101,242
"DAKAS11713","segment",0,0.570999999352352,0.473388671875,42.4680232205438,-112.087229046365,1,NA,101,253
"DAKAS11714","segment",0,0.127899999909459,0.1754150390625,42.4680262982706,-112.086895074229,1,NA,101,259
"DAKAS11715","segment",0,0.068800000028205,0.1168212890625,42.4680249866865,-112.087023869051,1,NA,101,257
"DAKAS11716","segment",0,0.06280000001334,0.167236328125,42.4680260052241,-112.086916477924,1,NA,101,258
"DAKAS11717","segment",0,0.031400000089889,0.161865234375,42.4680261309483,-112.086903221262,1,NA,101,259
"DAKAS11718","segment",0,0.201899999989109,0.2098388671875,42.4680269925213,-112.086812370553,1,NA,101,260
"DAKAS11719","segment",0,0.014599999991333,0.1270751953125,42.4680231972674,-112.087193526875,1,NA,101,254
"DAKAS11720","segment",0,0.025099999998929,0.1126708984375,42.4680160797479,-112.087934073875,1,NA,101,242
"DAKAS11721","segment",0,0.139199999917764,0.2763671875,42.4680217364573,-112.087328522776,1,NA,101,252
"DAKAS11722","segment",0,0.225700000322831,0.238037109375,42.4680230944811,-112.087185375169,1,NA,101,254
"DAKAS11723","segment",0,0.064100000125109,0.1612548828125,42.4680258711236,-112.086892634024,1,NA,101,259
"DAKAS11724","segment",0,0.04259999986607,0.1336669921875,42.468021975264,-112.087293859308,1,NA,101,252
"DAKAS11725","segment",0,0.067299999944225,0.1378173828125,42.4680255769241,-112.08691415934,1,NA,101,258
"DAKAS11726","segment",0,0.06730000004427,0.1436767578125,42.4680258202965,-112.08688849736,1,NA,101,259
"DAKAS11728","segment",0,0.029999999967004,0.1005859375,42.4680161605927,-112.087887608531,1,NA,101,242
"DAKAS11729","segment",0,0.072099999891179,0.16455078125,42.4680212217034,-112.087354301696,1,NA,101,251
"DAKAS11730","segment",0,0.05699999997978,0.17919921875,42.4680253610814,-112.086917926468,1,NA,101,258
"DAKAS11731","segment",0,0.0406000000321,0.227783203125,42.4680154540443,-112.087952552424,1,NA,101,241
"DAKAS11732","segment",0,0.127400000079433,0.6051025390625,42.4680171591575,-112.087772918649,1,NA,101,244
"DAKAS11733","segment",0,0.105999999963387,0.1439208984375,42.4680222635783,-112.087234990197,1,NA,101,253
"DAKAS11734","segment",0,0.03190000001905,0.1083984375,42.468021984314,-112.087254934439,1,NA,101,253
"DAKAS11735","segment",0,0.130299999847011,0.391845703125,42.4680217535065,-112.087269770611,1,NA,101,253
"DAKAS11736","segment",0,0.031700000039564,0.108154296875,42.4680218781177,-112.087256635571,1,NA,101,253
"DAKAS11737","segment",0,0.052499999979773,0.128173828125,42.4680183284005,-112.087621252946,1,NA,101,247
"DAKAS11738","segment",0,0.198300000092786,0.334716796875,42.4680217038469,-112.087265512326,1,NA,101,253
"DAKAS11739","segment",0,0.094299999938812,0.1778564453125,42.4680251312471,-112.086904177091,1,NA,101,259
"DAKAS11740","segment",0,0.351199999743585,0.2965087890625,42.4680198667875,-112.087449644553,1,NA,101,250
"DAKAS11741","segment",0,0.268300000097952,0.3931884765625,42.4680216541871,-112.087261254042,1,NA,101,253
"DAKAS11742","segment",0,1.11150000037924,1.3997802734375,42.4680257839841,-112.086825851764,1,NA,101,260
"DAKAS11743","segment",0,0.06470000018453,0.1370849609375,42.468021161415,-112.087294210144,1,NA,101,252
"DAKAS11744","segment",0,0.154800000269461,0.2667236328125,42.4680182256089,-112.087594125291,1,NA,101,247
"DAKAS11745","segment",0,0.070299999995768,0.199462890625,42.4680221604865,-112.087169910635,1,NA,101,254
"DAKAS11746","segment",0,0.073499999976775,0.173583984375,42.4680245368525,-112.086919371895,1,NA,101,258
"DAKAS11747","segment",0,0.181400000135909,0.141845703125,42.4680234951752,-112.087019707457,1,NA,101,257
"DAKAS11748","segment",0,0.106299999933981,0.1593017578125,42.4680204112373,-112.087335311717,1,NA,101,252
"DAKAS11749","segment",0,0.076499999937369,0.132568359375,42.4680216931229,-112.087200191082,1,NA,101,254
"DAKAS11750","segment",0,0.157300000319083,0.26416015625,42.4680225710822,-112.087107637699,1,NA,101,255
"DAKAS11751","segment",0,0.056800000018484,0.1412353515625,42.4680246762651,-112.08688567983,1,NA,101,259
"DAKAS11752","segment",0,0.033299999999144,0.1195068359375,42.4680215361626,-112.087207243527,1,NA,101,254
"DAKAS11753","segment",0,0.649500000280568,1.4835205078125,42.4680217622948,-112.087183405862,1,NA,101,254
"DAKAS11754","segment",0,0.036300000020674,0.150390625,42.4680241098539,-112.086935907644,1,NA,101,258
"DAKAS11755","segment",0,0.028699999957098,0.2252197265625,42.4680143746824,-112.08795241209,1,NA,101,241
"DAKAS11756","segment",0,0.799799999180323,0.84521484375,42.4680146529307,-112.087913613529,1,NA,101,242
"DAKAS11757","segment",0,0.095599999841397,0.11376953125,42.4680231938338,-112.087013498567,1,NA,101,257
"DAKAS11758","segment",0,0.285300000082316,0.268798828125,42.4680210156671,-112.087233630551,1,NA,101,253
"DAKAS11760","segment",0,0.024000000033993,0.222900390625,42.4680140306738,-112.087950703163,1,NA,101,241
"DAKAS11761","segment",0,0.028500000081294,0.1025390625,42.4680162933184,-112.087712326591,1,NA,101,245
"DAKAS11762","segment",0,0.22279999996681,0.2203369140625,42.4680201929076,-112.087301370183,1,NA,101,252
"DAKAS11763","segment",0,0.292099999960556,0.327880859375,42.4680204179055,-112.08727765414,1,NA,101,252
"DAKAS11764","segment",0,0.043599999869002,0.125732421875,42.468020617515,-112.087256613753,1,NA,101,253
"DAKAS11765","segment",0,0.056800000002113,0.1114501953125,42.4680230932739,-112.086995615643,1,NA,101,257
"DAKAS11766","segment",0,0.162999999941349,0.1583251953125,42.4680202678635,-112.087283976859,1,NA,101,252
"DAKAS11767","segment",0,0.041799999951763,0.1473388671875,42.4680205586245,-112.087253328435,1,NA,101,253
"DAKAS11768","segment",0,0.25320000015563,0.5574951171875,42.4680206220831,-112.087246639295,1,NA,101,253
"DAKAS11769","segment",0,0.02970000001369,0.880615234375,42.4680227990552,-112.087017140957,1,NA,101,257
"DAKAS11770","segment",0,0.129800000180694,0.3123779296875,42.4680137790062,-112.087958240527,1,NA,101,241
"DAKAS11771","segment",0,0.110199999902761,0.20068359375,42.4680230008552,-112.08698636935,1,NA,101,257
"DAKAS11772","segment",0,0.092799999922136,0.13330078125,42.4680217444845,-112.087099838389,1,NA,101,255
"DAKAS11773","segment",0,0.244899999663176,0.2958984375,42.4680138714057,-112.087910558978,1,NA,101,242
"DAKAS11774","segment",0,0.041799999972682,0.119873046875,42.4680170018997,-112.087571235655,1,NA,101,248
"DAKAS11775","segment",0,0.12960000003568,0.2513427734375,42.4680135712516,-112.087923204411,1,NA,101,242
"DAKAS11776","segment",0,0.069699999701697,0.154052734375,42.4680192278186,-112.087298677383,1,NA,101,252
"DAKAS11777","segment",0,0.044899999931658,0.119384765625,42.4680151169874,-112.087712914427,1,NA,101,245
"DAKAS11778","segment",0,0.61009999982889,0.8350830078125,42.4680209110243,-112.08710225678,1,NA,101,255
"DAKAS11779","segment",0,0.040999999950145,0.126220703125,42.4680217312274,-112.087015784432,1,NA,101,257
"DAKAS11780","segment",0,0.894900000292182,1.0028076171875,42.4680220114657,-112.086976742614,1,NA,101,257
"DAKAS11781","segment",0,0.157399999874542,0.1610107421875,42.468015868367,-112.087614763398,1,NA,101,247
"DAKAS11782","segment",0,0.050300000092648,0.1104736328125,42.468021744935,-112.08699534903,1,NA,101,257
"DAKAS11783","segment",0,0.066499999936241,0.189697265625,42.4680218187603,-112.086987565302,1,NA,101,257
"DAKAS11784","segment",0,0.184499999990294,0.1923828125,42.468014813384,-112.08771643675,1,NA,101,245
"DAKAS11785","segment",0,0.068999999997686,0.1348876953125,42.4680160772524,-112.087583262075,1,NA,101,247
"DAKAS11786","segment",0,0.073099999898659,0.1417236328125,42.4680226364937,-112.086891848215,1,NA,101,259
"DAKAS11788","segment",0,0.094300000102521,0.155029296875,42.4680189840481,-112.087257923529,1,NA,101,253
"DAKAS11789","segment",0,0.052600000001803,0.1822509765625,42.468019008278,-112.087255369494,1,NA,101,253
"DAKAS11790","segment",0,0.055799999950978,0.162841796875,42.4680195655479,-112.08719662668,1,NA,101,254
"DAKAS11791","segment",0,0.061500000063461,0.1256103515625,42.4680195920839,-112.087193829404,1,NA,101,254
"DAKAS11792","segment",0,0.060400000110349,0.1295166015625,42.4680157875027,-112.08758532495,1,NA,101,247
"DAKAS11793","segment",0,0.021499999988009,0.1630859375,42.4680159294621,-112.087570365603,1,NA,101,248
"DAKAS11794","segment",0,0.591000000189524,0.9666748046875,42.4680227284496,-112.086844166648,1,NA,101,260
"DAKAS11795","segment",0,0.073999999956868,0.277587890625,42.4680137017403,-112.087786117616,1,NA,101,244
"DAKAS11796","segment",0,0.356299999903058,0.184814453125,42.4680163483539,-112.087507241335,1,NA,101,249
"DAKAS11797","segment",0,0.044799999961469,0.16064453125,42.4680177723736,-112.087357161367,1,NA,101,251
"DAKAS11798","segment",0,0.252399999627414,0.3475341796875,42.4680118719388,-112.087959910468,1,NA,101,241
"DAKAS11799","segment",0,0.057700000055775,0.134765625,42.4680178519134,-112.087329793587,1,NA,101,252
"DAKAS11800","segment",0,0.096100000029764,0.2012939453125,42.4680180330282,-112.087301211158,1,NA,101,252
"DAKAS11801","segment",0,0.175100000141356,0.21630859375,42.4680218273359,-112.086901200549,1,NA,101,259
"DAKAS11802","segment",0,0.067999999972926,0.2239990234375,42.4680226693007,-112.0868124174,1,NA,101,260
"DAKAS11803","segment",0,0.171200000083445,0.1214599609375,42.4680167809617,-112.087414193693,1,NA,101,250
"DAKAS11804","segment",0,0.080400000105328,0.12890625,42.468019770459,-112.087099074384,1,NA,101,255
"DAKAS11805","segment",0,0.161099999845646,0.1832275390625,42.4680148963429,-112.087603312344,1,NA,101,247
"DAKAS11806","segment",0,0.032699999934266,0.14306640625,42.4680206009062,-112.086992531498,1,NA,101,257
"DAKAS11807","segment",0,0.056299999988369,0.141357421875,42.4680205212448,-112.086991435354,1,NA,101,257
"DAKAS11808","segment",0,0.17509999993672,0.1568603515625,42.4680213632032,-112.086893164232,1,NA,101,259
"DAKAS11809","segment",0,0.03729999985535,0.391357421875,42.4680127736052,-112.087789020921,1,NA,101,244
"DAKAS11810","segment",0,1.46269999938795,1.3741455078125,42.4680162441985,-112.087423307453,1,NA,101,250
