"elev","cid","lat","long","burn","cht","n","dist"
1307.48445085059,78,43.3011086767944,-116.988928738566,0,0.0730694995117187,8,0
1307.43488785791,79,43.3011086708112,-116.988867093286,0,0.0011750966796875,2,0
1307.40702578125,80,43.3011086647947,-116.988805448006,0,0.0421987945556641,1,0
1307.95066921533,81,43.3010637503519,-116.989976715721,1,0.0033755166015625,18,57.0087712568815
1307.92398005469,82,43.3010637449335,-116.989915070486,1,0.00364236767578125,5,52.2015325457459
1307.92033494238,83,43.3010637394818,-116.989853425252,1,0.0029261962890625,3,47.4341649032988
1307.89957889844,84,43.3010637339969,-116.989791780017,1,0.00369147900390625,1,42.7200187278412
1307.88511842285,85,43.3010637284788,-116.989730134782,1,0.00351553125,1,38.0788655303972
1307.86501444531,86,43.3010637229275,-116.989668489548,1,0.00247074169921875,2,33.5410196629654
1307.84511100439,87,43.301063717343,-116.989606844313,1,0.0010480986328125,1,29.154759474486
1307.84724495264,88,43.3010637117252,-116.989545199079,1,0.00052269091796875,0,24.999999999709
1307.83108561426,89,43.3010637060742,-116.989483553844,1,0.00040767431640625,2,20.0000000014552
1307.82358409912,90,43.30106370039,-116.98942190861,1,0.00281275732421875,1,15.0000000017462
1307.81826867236,91,43.3010636946726,-116.989360263376,1,-0.001374345703125,1,10.0000000005239
1307.80078924756,92,43.3010636889219,-116.989298618141,1,-0.00169183154296875,5,5
1307.78939460498,93,43.301063683138,-116.989236972907,0,-0.0013556015625,10,0
1307.77403438916,94,43.3010636773209,-116.989175327672,0,0.0184391689453125,9,0
1307.75388381982,95,43.3010636714706,-116.989113682438,0,0.0319476596679688,8,0
1307.70897218115,96,43.3010636655871,-116.989052037204,0,-0.00404909716796875,1,0
1307.66420131055,97,43.3010636596703,-116.988990391969,0,0.0215520932617187,12,0
1307.60280663623,98,43.3010636537203,-116.988928746735,0,0.053104970703125,8,0
1307.55809221729,99,43.3010636477371,-116.988867101501,0,0.0142366586914062,3,0
1307.52526277161,100,43.3010636417207,-116.988805456266,0,-0.00282001647949219,0,0
1308.07206571631,101,43.3010187272773,-116.989976723117,1,-0.00546411572265625,2,58.5234995548662
