id,type,transect,area,height,lat,long,y,ht_true,z
KOES11915,segment,0,0.021399999985078,0.1297607421875,42.5199671370505,-112.10261018681,1,,101
KOES11916,segment,0,0.085700000061479,0.107421875,42.5199664145204,-112.102675914458,1,,101
KOES11917,segment,0,0.006000000013501,0.145751953125,42.5199667249129,-112.102643658447,1,,101
KOES11918,segment,0,0.070300000055795,0.255615234375,42.5199671301664,-112.10260154305,1,,101
KOES11919,segment,0,0.025700000044708,0.1497802734375,42.5199665987079,-112.102638056123,1,,101
KOES11920,segment,0,0.21729999998297,0.27490234375,42.5199685287842,-112.102437460237,1,,101
KOES11921,segment,0,0.049200000161363,0.116455078125,42.5199648148755,-112.102814062807,1,,101
KOES11922,segment,0,0.030199999993783,0.100830078125,42.5199665227213,-112.10263659389,1,,101
KOES11923,segment,0,0.164799999899515,0.2205810546875,42.5199682295119,-112.102431124423,1,,101
KOES11924,segment,0,0.041300000111278,0.124755859375,42.5199605237454,-112.103222429672,1,,101
KOES11925,segment,0,0.031000000056792,0.1434326171875,42.5199661203885,-112.102640969506,1,,101
KOES11926,segment,0,0.026800000010553,0.255615234375,42.5199666395316,-112.102568299022,1,,101
KOES11927,segment,0,0.079599999878155,0.207275390625,42.5199666641267,-112.102565742885,1,,101
KOES11928,segment,0,0.036500000036995,0.1385498046875,42.5199659476234,-112.102621487845,1,,101
KOES11929,segment,0,0.08630000016683,0.176513671875,42.5199660180419,-112.102604810512,1,,101
KOES11930,segment,0,0.036399999928562,0.1463623046875,42.5199660812883,-112.102598237589,1,,101
KOES11931,segment,0,0.045099999942977,0.1060791015625,42.5199648691517,-112.102714844527,1,,101
KOES11932,segment,0,0.029299999988325,0.1126708984375,42.5199657956498,-112.102618563379,1,,101
KOES11933,segment,0,0.100400000143054,0.1011962890625,42.5199678779256,-112.102402143789,1,,101
KOES11934,segment,0,0.054800000040814,0.113037109375,42.5199644874396,-112.102745151421,1,,101
KOES11935,segment,0,0.06669999995438,0.1982421875,42.5199644395675,-112.102740767889,1,,101
KOES11936,segment,0,0.004200000003948,0.1063232421875,42.5199648555492,-112.102688182924,1,,101
KOES11937,segment,0,0.053299999912269,0.1142578125,42.5199660689699,-112.102562080178,1,,101
KOES11938,segment,0,0.052299999926618,0.1226806640625,42.5199596198121,-112.103222778993,1,,101
KOES11939,segment,0,0.08359999990671,0.1220703125,42.5199616903404,-112.103007698397,1,,101
KOES11940,segment,0,0.093800000142892,0.126708984375,42.5199593250771,-112.103225330376,1,,101
